Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-8201.028	-8452.615	251.5868	0.8542578	1.553354	6.455631
6	-8195.645	-8446.96	251.3149	0.8559376	1.720764	6.539719
12	-8209.835	-8459.81	249.9748	0.7568658	1.444578	7.419885
18	-8210.806	-8460.822	250.0157	0.7709356	1.491108	7.371759
24	-8204.133	-8455.201	251.0681	0.8509592	1.522077	6.750178
30	-8210.417	-8462.968	252.5504	0.9790201	1.702524	5.807057
36	-8209.004	-8458.879	249.8746	0.8747234	1.651394	7.330858
42	-8206.771	-8457.573	250.8024	0.8793935	1.608222	6.845226
48	-8203.901	-8453.374	249.4735	0.8924085	1.538978	7.578541
54	-8207.687	-8457.253	249.5651	0.8844848	1.791435	7.442007
60	-8208.417	-8457.961	249.5439	0.8773513	1.71416	7.484162
66	-8211.549	-8462.398	250.8487	0.8083142	1.674398	6.834114
72	-8204.597	-8455.189	250.5924	0.8166083	1.711413	6.954497
78	-8201.723	-8453.405	251.6815	0.8483233	1.56172	6.404274
84	-8204.361	-8454.619	250.2586	0.8774239	1.616378	7.136083
90	-8204.922	-8457.383	252.4613	0.9785638	1.287969	6.023373
96	-8205.341	-8457.928	252.587	0.9151129	1.425201	5.929924
102	-8214.282	-8465.402	251.1196	0.8990604	1.701842	6.628869
108	-8216.84	-8468.455	251.6151	0.8854116	1.733946	6.356335
114	-8208.228	-8459.256	251.028	0.8274747	1.733107	6.705885
120	-8217.56	-8468.214	250.6538	0.8051645	1.448517	7.027608
126	-8222.076	-8473.943	251.8669	0.8589144	1.789006	6.214546
132	-8215.895	-8467.715	251.8197	0.9238843	1.789006	6.204886
138	-8215.61	-8467.057	251.4472	0.9055296	1.521974	6.51571
144	-8212.674	-8463.831	251.1565	0.9165768	1.521974	6.666997
150	-8205.972	-8457.412	251.4395	0.8781374	1.64437	6.488043
156	-8204.595	-8455.971	251.3753	0.9553935	1.625349	6.488043
162	-8193.365	-8443.48	250.1153	0.7598908	1.491286	7.324221
168	-8200.34	-8451.456	251.1165	0.7701746	1.730684	6.689882
174	-8205.669	-8457.958	252.2891	0.9111374	1.487607	6.069055
180	-8204.56	-8453.902	249.3419	0.7525511	1.430366	7.766723
186	-8211.618	-8461.195	249.5775	0.7877062	1.52918	7.582711
192	-8201.785	-8451.441	249.6556	0.7387341	1.489293	7.582711
198	-8195.279	-8445.861	250.5817	0.8183943	1.407728	7.076005
204	-8205.199	-8454.829	249.6306	0.8506686	1.72394	7.448531
210	-8221.577	-8471.405	249.8277	0.7511684	1.580764	7.448531
216	-8216.516	-8466.395	249.8784	0.7585132	1.499985	7.448531
222	-8215.489	-8465.453	249.964	0.7409928	1.409496	7.448531
228	-8212.692	-8465.043	252.3508	0.8829814	1.462136	6.061092
234	-8205.311	-8457.316	252.0049	0.9760354	1.547346	6.164761
240	-8200.357	-8451.609	251.252	0.8240616	1.52185	6.665432
246	-8208.563	-8459	250.4362	0.9350807	1.569523	7.027147
252	-8209.983	-8460.872	250.8887	0.9827127	1.932191	6.629612
258	-8200.594	-8452.494	251.9006	0.9827127	1.475803	6.246287
264	-8200.962	-8454.175	253.2127	0.9760512	1.614174	5.478266
270	-8201.908	-8454.182	252.2739	0.9760512	1.812944	5.920642
276	-8208.664	-8460.757	252.0928	0.8605461	1.436208	6.224349
282	-8214.907	-8466.76	251.853	0.9928813	1.615618	6.212051
288	-8205.593	-8458.357	252.7633	0.9548942	1.615618	5.736036
294	-8205.681	-8456.942	251.2613	0.8556133	1.469059	6.664384
300	-8209.853	-8460.349	250.4956	0.8556133	1.517693	7.057998
306	-8206.386	-8456.555	250.1692	0.7906358	1.572401	7.247279
312	-8206.554	-8456.455	249.9012	0.8249127	1.643276	7.346254
318	-8218.387	-8468.161	249.7735	0.8401745	1.789343	7.354771
324	-8215.315	-8466.498	251.1831	0.872797	1.780862	6.580758
330	-8209.828	-8459.655	249.8272	0.8977348	1.623941	7.35403
336	-8202.238	-8452.22	249.9825	0.742446	1.623941	7.35403
